"subindice","indicador","region","fecha","cantidad","decimal","dinero","porcentaje","caracter","unidad","fuente","categorias"
"Seguridad","Delitos","La Laguna","2016-02-29","1636","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-03-31","1791","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-04-30","1959","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-05-31","2180","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-06-30","2516","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-07-31","1797","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-08-31","1966","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-09-30","2309","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-10-31","2014","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-11-30","1872","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2016-12-31","2148","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-01-31","1888","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-02-28","1869","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-03-31","2498","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-04-30","1943","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-05-31","2089","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-06-30","2641","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-07-31","1977","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-08-31","2433","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-09-30","2267","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-10-31","2089","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-11-30","2399","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2017-12-31","1563","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-01-31","1773","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-02-28","1930","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-03-31","2399","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-04-30","2079","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-05-31","2670","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-06-30","2197","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-07-31","2061","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-08-31","2262","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-09-30","2046","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-10-31","1884","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-11-30","1918","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2018-12-31","1429","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-01-31","1572","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-02-28","2152","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-03-31","1753","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-04-30","1719","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-05-31","2337","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-06-30","1988","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-07-31","2036","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-08-31","2206","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-09-30","1950","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-11-30","1863","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","La Laguna","2019-12-31","1591","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-01-31","66","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-02-28","66","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-03-31","71","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-04-30","52","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-05-31","62","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-06-30","66","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-07-31","76","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-10-31","103","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-11-30","93","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2014-12-31","62","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-01-31","64","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-02-28","101","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-03-31","78","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-04-30","110","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-05-31","165","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-06-30","127","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-07-31","162","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-08-31","126","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-09-30","138","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-10-31","168","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-11-30","167","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2015-12-31","166","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-01-31","127","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-02-29","143","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-03-31","175","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-04-30","214","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-05-31","235","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-06-30","222","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-07-31","171","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-08-31","205","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-09-30","182","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-10-31","169","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-11-30","185","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2016-12-31","235","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-01-31","205","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-02-28","186","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-03-31","237","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-04-30","228","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-05-31","236","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-06-30","235","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-07-31","209","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-08-31","239","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-09-30","193","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-10-31","170","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-11-30","184","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2017-12-31","166","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2018-01-31","179","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2018-02-28","159","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2018-03-31","170","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2018-04-30","147","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2018-05-31","171","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2018-06-30","168","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
"Seguridad","Delitos","Lerdo","2018-07-31","148","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Delincuencia, Seguridad"
